"","aceB","asnA","atpD","atpG","b1191","b1583","b1963","cchB","cspA","cspG","dnaG","dnaJ","dnaK","eutG","fixC","flgD","folK","ftsJ","gltA","hupB","ibpB","icdA","lacA","lacY","lacZ","lpdA","mopB","nmpC","nuoM","pspA","pspB","sucA","sucD","tnaA","yaeM","yceP","ycgX","yecO","yedE","yfaD","yfiA","ygbD","ygcE","yhdM","yheI","yjbO"
"16",-5.75675364804937,5.78515753992644,-4.87929066654481,0.639509440318867,3.14740333591237,1.02225355859889,4.97250590367233,3.15637357849005,-0.683100330456652,0.956958481875433,4.40651948826758,0.13967156666697,4.28159899871847,0.331303839799429,2.99967804940073,-0.021728610021643,3.89101620273565,3.56014052161044,-1.09428139316605,-2.83310024739463,-0.249873892040826,-5.62806838364891,1.43251206625157,0.246922643584301,1.31619502728341,-1.44979648466563,3.54112698320625,-1.18285695823143,-1.93687525503935,1.06814692631596,1.20207143863037,0.592508522096147,-0.994912491716246,-2.97450312331961,1.92249623587304,-0.650238539968832,5.98826360967221,1.04518250205101,-1.37480226837872,0.892909894756409,-2.12666814401981,1.65203241642426,6.87461529665548,-0.05505996339534,4.57848368549452,1.26385975426469
"17",-2.21289898562416,3.44063419147222,-2.71241256966569,0.0203312606360416,1.19379095693003,2.45006880885423,1.42164564262337,1.78682885326632,0.977401322509209,2.90082497464165,1.77243320705441,0.49598030476012,1.70389419370169,0.0534565786962982,2.11519831162245,0.43595595133832,1.89128978374074,3.22190637641809,-0.923298391713089,-2.22688185645345,-0.794909379755973,-2.35947223184797,2.72708562611719,1.6943915711128,3.45102045225199,-2.81936305981022,1.38128364439347,-1.65504447579641,-0.541980259877523,1.62785620932218,2.92040689183046,0.609851423057799,-0.919675617687258,-1.29584026023663,4.72342896427992,-0.717090627095891,1.56358697952426,2.16619191850173,-2.43649862970625,-0.324681547100946,-1.19473259314282,3.52490829714686,3.86208972177847,1.00457836657653,1.42422267837716,1.91057731978102
"18",-2.64465575353633,2.3374143094664,-2.49801548634223,-1.73291992432093,0.849270770508621,0.788367006050724,2.21505063859209,1.45719159685537,-0.225436778627177,1.82762213244978,1.19554193106371,0.830065161442911,2.12057221668707,-0.46943237602604,0.850293206215779,-1.30808117777103,1.9391254718266,2.69689066599468,-1.5766046355636,-0.92387475336689,-1.09621392976887,-2.3459630876313,2.79991031509879,1.90395576564966,3.27028826898383,-0.795427879313201,2.14951365549943,0.116671889990218,0.447956835691378,1.12291770196269,0.583333840954581,-0.537094439180074,-0.632079739106793,-1.4931655992345,3.48648030202813,-1.1930826850752,1.68539533043173,1.92031229374095,-0.897165918829862,-0.0614675804022157,-0.59819595928145,0.38172744219366,2.74460373641472,-0.0129650857896659,1.48282466580984,2.76107463616309
"19",-2.00982016753839,3.31776039548069,-2.08247570823504,0.398441684310493,1.40296844808745,2.13792497377349,0.864461268528648,1.97569981680424,0.893381951422112,3.12084071503777,1.34888042214591,-0.127636223549721,0.540951653335746,-0.0194615449158362,1.70470635274501,0.229675985933539,1.38823409147336,-0.235669740934673,-0.196592036172417,-2.10000685321357,-1.38591724950991,-2.32992587771792,3.56054028334856,2.6272245774298,4.43278452946867,-2.21636208758509,-0.207949635876956,-2.8741570343846,-1.32964604494951,2.94348840622338,2.63374830266819,0.165487914915773,-1.33727709597769,-1.04060820996325,5.01088936925431,-0.875334028558847,1.23100846976874,2.90639615221975,-2.49807764279081,0.114264946974537,-1.29464196717566,2.80989391271549,3.5990657953555,0.281877000051585,0.768442088977129,4.37293642602393
"20",-1.89574363587582,1.29704685666934,-0.796787015346458,-3.27820069009404,1.55404190153646,2.57818346291309,0.405314200981037,2.68425530646093,1.28674593907344,3.87572789837437,-1.06774525613067,2.99089604664038,-0.872614169686325,3.04665587709761,2.62448493191959,-2.80877780163768,0.223366536498256,-0.861242563448147,-2.27871190747853,-0.733568638925001,4.69549440244508,-1.54306786837077,-0.437719573614725,-0.48086541000763,0.830689425666865,-2.74626628294998,-0.997292199881701,-1.07974058844863,-2.19893562958544,2.58767117761052,2.42978357786577,-4.25965454539365,-3.26905569887129,-2.46264015534381,7.08904828069775,1.94546808938078,-0.771758456479715,2.84420944805795,-2.50588444758661,3.52464602620077,-0.311657605795731,2.58615318041441,0.923356905130537,3.58820650093926,-0.446307997044415,0.522892758205511
"21",-1.02906150261379,1.08411708345461,-0.183437359502711,-0.512627721267208,1.00026392402978,0.0249841618645511,0.241256091324961,2.90775347360695,0.432005891541966,0.567440589864821,-1.15009345891021,2.31947885051452,0.269532399267916,1.42819152205949,2.1580900830682,-1.84355067108254,0.637954674021671,0.0695633483284968,-0.0357533126230299,0.0823432252766729,0.478003284556554,-0.943575622573095,-1.94660805351333,-2.15118906413269,-1.41894213750887,-0.452945913128387,-0.0641259921818619,-0.189585912885901,-2.24301837959479,0.0405752302692223,0.283883820492446,-1.20959398727009,-0.39429951573953,-1.54091143158567,3.49128911780888,0.94520192258987,-1.39568948126334,0.870524284300744,-0.649431942675818,1.10264506781981,0.101333438595591,2.73488009361328,1.10676262392939,1.5497121918554,-0.247826199362906,1.6262989362814
"22",-0.526846374884569,0.181544845532975,-0.0812384971934686,-3.008835453137,0.389205805174576,2.79173616688987,0.954626899923156,2.02536581638293,0.470614238486494,3.98561155982886,-1.3674915108497,2.32630015897048,-1.85648745939865,1.64717222734763,1.17604980100036,-0.94362202606671,-1.361308370738,-0.939799216511944,-1.43735446851241,-0.879934737997464,1.16511281485482,-0.298845172795109,0.0944240325989306,0.00893651040566291,-0.36066026029022,-3.21751708716393,-1.70748951509754,-1.67462536140512,-2.48873104817755,2.56637054864432,2.54514692193243,-1.84603130223794,-2.32420908469823,-1.20346866078023,7.17133335120376,1.99307738219415,-1.89544153471785,3.59231207345607,-2.92079573742505,1.6046568433439,-0.327827814010622,3.04872636583235,0.265394220564539,0.81389946081252,-1.78944224699181,2.26450480182787
"23",-2.9760975938144,4.82774178661234,-4.30148910653095,-1.0860374764416,1.78749362407065,2.53965221892581,4.27320982018825,2.04399158673315,-0.105360190980818,1.68871499539285,3.019312599715,-0.857819140520635,2.40491263190258,-0.333893604679038,2.42638149582482,-0.907819060863546,3.08819930297008,2.23185566783038,-0.879624095869198,-2.74949610334768,-2.21193618509848,-3.41597384185969,2.21436346595294,0.662134580086949,3.03726091404019,-1.0364538222069,2.0423791324225,-0.463868004589051,-1.5697590298631,1.07946018353252,0.979044831614438,0.788937511257014,-0.00961810560170329,-1.96919066770307,2.1930011655738,-1.54767291840533,4.09844862683474,1.66054572733576,-0.854050546234163,-1.30419052561515,-1.73322939852498,3.80075788133758,5.1495936998165,-1.19106792158887,3.60367787331355,0.2395096009226
"24",1.37549904512889,0.56433119991192,-0.744527715545192,-0.794868496034331,0.941358202801672,2.81796690141632,1.68815161746641,0.890252235146137,0.11895157272148,2.11490377024146,-0.268911971287806,1.47626711730938,-0.57263778162702,1.85285019925728,0.493975443072141,-0.709837146193804,0.956678642097639,-0.324979406168344,-1.40377645917668,-1.79192909540867,3.15700466623116,1.5469441750835,0.847948697344085,0.886548311360146,-0.151981558450524,-2.48480847536555,-0.711474256493793,-1.02690101628309,-1.38397566380127,1.51960168433939,2.06961585041456,-1.38321741324913,-1.30505554757141,-1.18085354016594,1.99014984003641,1.77896321585604,-0.393829463983407,2.18834347291684,-1.63769903623683,1.53069859592914,-1.17917607191284,1.69167010741736,-0.340822972200012,2.62453986449729,0.0362354409801854,3.46416691232214
"25",-1.10089545795042,2.15530692647405,-0.469659984284583,0.316226029753869,0.24242921859669,-0.236856460779237,1.12707041970731,1.28418949587747,0.408738908392548,1.04938086403975,0.63232510744071,-1.41178777591364,0.0686480443103328,-0.864595895475261,-1.2390859527027,0.0269374233261569,-0.0827527721225341,0.860059246461284,-0.249623772433974,-1.32708973525482,-1.81550614632793,-1.34625422532896,2.87709736156161,1.75423919961365,1.7890869438863,-0.949283950044621,-0.416118226587629,0.0111011990126841,-1.08241706301403,0.637875218426528,1.11420239099047,1.0314196583867,-0.412459424430694,-0.410789792157967,0.536143705835603,-0.747703838116843,0.754482613334202,0.58757082539915,-0.992586297832765,-1.14124589768051,-0.20768062986961,1.3930553978072,2.00116695103028,0.488244500239431,-0.374391332663753,0.900764110158417
"26",-3.35617635746986,2.89092730612186,-3.39484061113941,-2.9564394801494,2.07559396973925,1.85301547164209,1.56651974186094,2.19382218590632,-1.06234079515917,2.66680757412433,1.58952840002902,-0.528826800795088,2.17662484403427,1.90002476964844,2.51681866360795,-1.47730208296289,2.33757678663061,2.28503245865246,-1.68453109610227,-2.61067372350504,2.34673167848786,-3.33093930622739,2.13525663411596,1.26243332428775,2.4433523170622,-1.67225173147065,1.93932819742621,-1.56392259834422,-1.34223890687616,2.06500933785699,3.03377354565844,-1.32494053504182,-1.61223330057807,-2.29876043614026,4.18444250562406,1.43501606528001,1.98531534522397,2.40732753728954,-1.84040844650611,1.69962292553672,-2.08134834195516,1.20800791591118,3.89126432370948,1.35800646056929,2.24147400133987,3.17298167127871
"27",-1.18956888695215,2.27794798970537,-2.2716900552024,-2.32137355838061,1.71249432830051,2.67546213437344,0.769828600448423,2.54671212187368,1.24503533855903,2.44983975734756,0.69420529051825,1.1328184299189,0.831124227298844,0.896376201808929,3.16024062863167,-1.30779435051913,1.05824817665194,1.22932833915667,-3.27184640134507,1.23539084127545,1.40865468000673,-1.65149398328267,0.0920268741991731,-0.751750330507115,-0.322507631843518,-2.43118495130427,-0.166958939658745,-1.00989993100235,-2.28184575795626,2.17827112162276,2.22512497922051,-1.80071180135569,-2.8019086376049,-1.97798396833821,2.73948983980437,-0.247608841033354,0.519358640754154,1.31229021925944,-2.20419940456761,0.598224507577472,1.07248149458065,2.24242680380747,2.72614123721364,2.50854007973053,0.575026186035595,4.88878147001028
"28",-1.32421631925019,1.11547303705885,-0.565964760885,-1.51696761503746,0.122826670243178,2.33337639426919,-0.0483926158589765,2.20628443309142,-0.745304049612269,2.59505645601362,0.769362459510141,-0.506636254567417,-0.28098485942368,-0.378338421354323,0.677825888770679,-1.85687165807981,0.774383362888689,0.866311930573644,-0.123970164635492,-2.21324480540096,-1.71665967235042,-1.40725945657962,0.837179884102882,-0.49398901616295,1.41204293806795,-1.17033203172927,0.210646929724887,0.657318207993639,-1.22511494936627,0.93166260909731,1.34977860186602,-0.0197918281930167,-0.454450115225722,-0.447356302104097,3.60799484675797,-1.47083709765075,0.284932555223642,3.04526193883964,-1.38057115735489,0.833497875575439,-1.67125315295778,-0.15033731980372,1.18295835774092,0.752801532998851,0.0224216007231279,2.37511541394486
"29",-1.72080983318125,3.67341562585557,-2.90912703020236,-0.917253368645963,1.70567434080567,1.29243320929599,2.35369116759915,1.67324648648325,0.0698296825865721,2.47042728955862,1.89554737658171,0.0570311788735297,0.396816985120455,-0.74437641498886,0.096131816803722,-0.057082184337846,1.75031275132334,1.4553007472211,-0.670935609877066,-0.749403972303332,-2.02606501349349,-2.20178410874362,1.54590989947613,0.0483099934381288,2.23150072415896,-2.63500369086499,1.00626820600783,-1.05743204147672,-2.6875559616132,2.27986061024367,1.35324993013603,0.416958809531282,-0.71480706907441,-1.46686099444749,4.74464311407576,-0.642808241097132,2.12079647054489,2.39198053599608,-1.80898274448626,-0.796486045667439,-0.546594117778132,2.52312320416509,4.10992123240536,0.155036088960009,1.41105845363102,3.50490155952325
"30",-2.06678746242128,0.96571217693207,-0.319223886517215,-1.45868725307254,0.630543367413927,1.87549740289386,1.26834723893585,2.41337736703255,0.551555128884244,1.00531499539232,-0.531412824414147,1.91024349142545,-0.425294784436797,1.02946566330348,1.46977252795185,-2.00762756059599,0.701155319922538,0.209117685901852,-1.82366922111069,-1.18478848322966,1.44407325199784,-2.08759462192739,-0.781205224777552,-1.05894422238041,-0.554398337763882,-0.292615761139215,-0.980217413660913,0.3480063798142,-1.01484820767452,0.321199543334879,0.702456105971582,-1.46521419789268,-0.184394663622685,-1.58215253412463,1.00434851127116,0.213486676865993,-0.660254988511869,0.838904424539166,-0.386671232168664,0.881046291311373,-0.531749275109262,2.19162490921208,0.98543953955508,0.413826285119973,0.136457508482373,0.095668609906937
"31",-1.8603917155451,2.58369956909869,-1.19946960419977,0.0716124394097803,0.910566855488526,1.14872159813263,1.75119393408,1.19467073476708,1.46854068112179,2.68974589384113,0.81258902140653,-0.419162392571255,0.6077486383144,0.149737649437582,0.584789818824797,0.871669534513699,1.03045423113006,-0.0807767597598646,-0.195487527174789,-0.57848677972284,0.2187684287896,-2.02177292855928,1.82595966267025,0.974365028192149,2.17440026448167,-1.74618814204133,-0.134514229028277,-0.82437911494682,-1.22401586187506,2.36930705771594,1.28776115499585,0.344232777669064,-0.301826046765805,-1.53622591373836,5.61642093037349,-0.379223196564731,1.22997397181927,2.33647942906151,-2.22102710497049,-0.0972402331626974,0.234572280983337,1.17486853624168,2.81856162370583,0.871128760890831,0.204139065125443,0.311883620870414
"32",0.470373112375666,1.66141157452212,0.192573648392527,-0.270493740127304,0.0232503358264606,2.00027620867247,0.7021331290871,0.846637133121548,1.7176391992368,1.2723416178216,-0.525173617846114,-0.732763934716602,-0.841832101345085,0.371557193930874,0.829364077616773,1.03686351333191,0.305472450417456,0.153418406278318,-0.0107805752624881,-0.254360554421161,1.00026780400214,0.44643817290164,0.204352606123349,-0.665881162842332,1.06355263565239,-1.13175715346308,-0.427172794790607,-0.159667442656857,-2.85188584304853,1.19602006480062,1.50826823981666,0.916067408993682,0.15476119859697,-0.448202295521542,4.76530355026286,-0.0537561712318012,-0.842922799305774,1.06328664917407,-1.61083123664293,0.148644010952175,0.599028853607982,2.53519207476339,1.31124750052566,-0.625848953311184,-0.688323017522985,-1.39829420760335
"33",-1.47187934841813,0.496284297751003,-1.32940434081744,-1.9032423505081,1.18020733606562,0.152352046816251,1.98111780034748,1.88346319066741,0.832632197052103,3.03842152555927,0.297758256417949,2.37009185560032,1.14376015671139,1.83685808283947,1.36344159192824,-2.15312265145082,0.463739767965705,0.924062619786956,-4.30573435932762,-1.03702590185645,3.52851005182356,-1.46945194182669,2.36664035520732,2.39453793697972,2.13400005361849,-1.46324632704372,0.624066252805621,0.410092359487456,-0.618443723050327,0.580786347469739,1.95346304352136,-2.04431858709995,-1.97187546208731,-1.4368334032486,6.56492104439227,1.32594644691516,0.352965489744877,2.89350185260044,-1.2406674268353,1.98483283241787,-0.569724769338659,2.85270440576123,0.562580121625732,2.80117058264394,0.445279515042594,2.61185018125465
"34",-3.70681138879636,3.27077801880071,-4.10959277919425,-3.91797684178183,2.53600902792511,0.444333354706159,4.16948904003278,2.57187953698726,0.885385356090972,3.00265321651419,2.04346467856704,3.37973215912191,1.13296117257273,2.70831853971095,1.02419027874365,-1.73807310380717,3.4636097153716,0.546140612478272,-1.84097550304203,-1.0622783612853,4.21666021081993,-4.21439988197818,0.430762460164193,-0.00533401865326188,0.936607222223482,-2.87666253540428,0.0835128475337182,-3.02274485356286,-1.50431479534136,2.41571390660568,3.33855119023855,-3.08313687978702,-1.88246367688768,-3.16905030231145,4.37276299169433,2.40649081419568,2.26681297103221,2.67735282890969,-2.81195941889555,2.10522011797034,-0.464497390382069,1.9615704864756,3.99420801975021,2.36566509829123,2.38287208392252,4.79723869540534
